ball.x_coor,ball.y_coor,ball.x_vel,ball.y_vel,player_blue.rect.y,player_action
882,410,-421.8176947133917,354.2141640599826,270,0
876,415,-422.47481484558733,354.8080784466081,270,0
870,420,-423.2541879573843,354.7212541835651,275,0
863,426,-423.4654902272158,354.9240146660222,280,0
857,431,-423.68054532185613,355.40620629983107,285,0
851,436,-423.83724275027754,355.66897154706794,290,0
845,441,-424.4793523559452,356.4952851080387,295,0
838,447,-425.4044414853693,356.5850627711399,300,0
832,452,-426.27212895880575,357.0163770457315,305,0
826,457,-426.8786067310027,357.29365043825834,305,0
820,462,-427.8618260509464,357.439181132861,305,0
814,467,-428.5235935126635,357.6423791816663,305,0
807,473,-429.0735861724922,357.6822705661061,305,0
800,479,-429.8125225030792,357.7629422776885,300,2
794,484,-430.08532584461864,358.19118507483284,295,2
787,490,-430.6396219426482,359.07923665386824,290,2
781,495,-430.75683215283107,359.1270623970626,285,2
775,500,-430.9612371647087,359.42819814024233,280,2
769,505,-431.9078715441724,359.64809300696436,275,2
763,510,-432.53887123488727,360.10077757068393,270,2
756,516,-433.18470797890905,360.28808161587136,270,0
749,522,-433.70839689187824,360.77695643516927,275,0
743,527,-434.6251600072861,360.8098383636924,280,0
737,532,-435.0183026999371,361.2514864852214,285,0
731,537,-435.63360501937467,362.07757426532265,290,0
725,542,-436.1542065916744,362.497970448526,295,0
719,547,-437.0230807002579,362.502277056097,300,0
712,552,-437.81595530014,362.46708165787516,305,0
705,557,-438.67685978188524,363.10699562765626,310,0
698,563,-438.9589166510219,363.4258351901057,315,0
691,568,-439.94775929718656,364.23116699628656,320,0
684,574,-440.3447266802173,364.49898479426423,320,0
677,579,-440.66044467834945,364.531926861914,315,2
670,584,-441.20836131538107,364.4426052559487,310,2
663,589,-441.5890781983106,364.4093070042744,305,2
656,594,-441.6763641736421,364.84851588033837,300,2
649,599,-442.14715312204214,364.80626455702526,295,2
642,604,-442.841810437159,365.2286587119415,290,2
635,609,-442.8437736035015,365.35901356277776,285,2
628,615,-443.3071322677108,365.9990534972823,280,2
621,620,-444.17963504431,366.4706283969647,275,2
614,625,-444.84508567564916,366.65825331643975,275,0
607,631,-445.54212997734584,366.61657537306263,275,0
600,636,-446.397498237822,367.5042820393023,280,0
593,641,-447.216272087273,368.28162494124183,285,0
586,646,-447.2865832729696,368.5308655729953,290,0
579,651,-447.6075463915469,368.5190645596239,295,0
572,657,-448.4347760398803,368.549051033408,300,0
565,662,-448.4620484168855,369.23639667910834,305,0
558,667,-449.2299597473023,370.0490330927658,310,0
551,672,-449.44823878309785,370.3416469805356,315,0
544,677,-449.5466456851935,370.9215733360373,320,0
537,682,-450.1776278366345,371.80374416964463,320,2
530,688,-450.6800844723964,371.8099981605776,315,2
523,693,-451.5026772430973,371.8932576405919,310,2
516,696,-451.8380983602922,-372.6253034977069,305,2
509,691,-452.2522454493345,-372.86929201023133,300,2
502,686,-452.4680867449441,-373.9486786144642,295,2
495,681,-452.59677918549704,-374.3714156071536,295,0
488,675,-453.23469726800414,-375.44857866689074,295,0
481,669,-453.47537516391475,-376.1629031027059,295,0
474,663,-454.24185302631435,-376.6266969099973,295,0
467,657,-454.67716505539835,-376.80932239560946,295,1
460,651,-455.3886727903116,-377.6094011864124,295,1
453,645,-456.26266519491077,-378.1100267130731,295,1
446,639,-456.52596351027864,-378.69571148405134,295,1
439,633,-456.5990553385823,-379.37376971277774,295,1
432,627,-456.9050205033408,-380.3610403671581,295,1
425,621,-456.914445704421,-381.2305217973686,295,1
418,615,-457.8011214537834,-381.696436838179,295,1
411,609,-458.4584224894019,-382.4365243476616,295,1
404,603,-458.8126732217499,-382.73339667963194,295,1
397,597,-459.1000007035701,-383.36004587696,295,1
390,591,-459.9897417113166,-384.2501862152339,295,1
383,585,-460.42421906408936,-384.791333032489,295,1
376,579,-461.01798895936827,-385.26959986879785,295,1
369,573,-461.31940323507996,-385.51907041661923,295,1
362,567,-462.19044883208215,-385.91263871759054,295,1
355,561,-463.02896709521434,-386.4277124487415,295,1
348,555,-463.7129095418737,-387.4384514005707,295,1
341,549,-463.9416277558533,-388.3444153614899,295,1
334,543,-464.7213213206044,-388.4820661209806,295,0
327,537,-464.73916506502934,-389.5263445823762,295,0
320,531,-465.187014211306,-390.1739257058034,295,0
313,525,-466.0024303244217,-390.33988588974137,295,0
306,519,-466.65446386093174,-390.62709918816995,295,0
299,513,-467.29706948372984,-391.26125235931863,295,0
292,507,-468.15657997390224,-391.5046369227966,295,0
285,501,-469.1047195615138,-392.4381166265247,295,0
278,495,-469.52840701607244,-393.1072619638484,295,0
271,489,-470.2232238591689,-393.7924065533604,295,0
263,483,-471.08017707610554,-394.8921024013529,295,0
256,477,-471.0995540029091,-395.9568205979515,295,0
249,471,-471.8925760778053,-396.2243331331385,295,0
241,465,-472.37792199025927,-397.2799772635088,295,0
233,459,-472.59370658118615,-397.89629804842474,295,0
225,453,-473.22969769480335,-398.72274699632953,295,0
218,447,-473.5950127584295,-398.822934988048,295,0
211,441,-474.1043171594616,-399.362988437781,295,0
204,435,-474.55669185827674,-400.0570339148264,295,0
197,429,-475.03249154455614,-400.4415842898371,295,0
190,423,-475.56817386232655,-400.6846549269409,295,0
182,417,-475.80589280126384,-401.42337078155543,295,0
175,411,-476.250763498508,-402.20649237402824,295,0
167,405,-476.335122668497,-402.7087789659601,295,0
160,399,-476.40438979086065,-403.6262824404224,295,0
153,393,-477.1753015774271,-404.6178090046019,295,0
146,387,-477.3899496462339,-404.82374115804316,295,0
139,381,-477.8815916738356,-405.0163181103973,295,0
132,375,-478.5080522718543,-405.1842674433653,295,0
125,369,-478.57082384082423,-405.62717588066647,295,1
118,363,-478.7793861408894,-406.2915600543942,295,1
111,357,-478.81250872761524,-407.1059983040765,295,1
103,351,-479.6630503662823,-407.96303158993516,295,1
96,345,-480.64181872955083,-408.52548547865507,295,1
89,339,-481.08092263690855,-409.027637015827,295,1
82,333,-481.6759762145542,-409.13488665114875,295,1
75,327,482.29666311652954,-409.2892989495178,295,1
82,321,482.32516118309337,-410.29722719649675,295,1
89,315,483.0385257412615,-410.9433840571328,295,0
96,309,483.7409696259411,-411.746928337453,295,0
103,303,484.0229232658349,-412.82058735787894,295,0
110,297,484.78002491292733,-413.8141377367083,295,0
117,291,485.47219107715125,-414.55253107307027,295,0
125,284,485.9246912210976,-414.98804072712915,300,0
132,278,486.1061251563685,-415.8028746501189,305,0
139,272,486.6840430522365,-416.64566984244925,310,0
146,266,487.6498831970677,-417.42055580710183,315,0
153,260,488.34931280752966,-417.713530291541,320,0
160,254,488.76310710283707,-418.1902551573964,325,0
167,248,489.53782065558784,-418.48296976538785,330,0
175,241,490.2785199482673,-418.94230310877236,335,0
182,235,490.9128504525109,-419.15147755817634,335,0
189,229,491.54325393964035,-420.02091455398283,335,0
196,223,491.65053048610787,-420.3625231068585,335,0
203,217,492.56574604676496,-420.9362807294742,335,0
211,210,492.850676718223,-421.0483999720022,335,0
218,204,493.61920463286543,-421.2360943070578,330,2
225,198,494.44159000654304,-422.2446258175922,325,2
232,192,495.150558128067,-423.21907238978326,320,2
239,186,495.7388737511567,-423.544897551327,315,2
246,180,496.17823491090513,-424.42906110046295,310,2
253,174,496.58693657110916,-424.989494116648,305,2
260,168,496.86599607616915,-425.82097314157147,305,0
267,162,497.7592234489867,-426.5364238511637,305,0
274,156,498.09341741064,-427.17254901344205,305,0
281,150,498.44639944159053,-427.6450135928804,305,0
288,144,499.0758041787047,-427.8706494007666,305,0
296,137,499.4651803269185,-428.9322433931002,305,0
304,130,499.70846802686475,-429.40964991675196,305,0
312,124,500.1731427084525,-429.95570262683754,305,0
320,117,500.4273000813834,-430.3739413386215,305,0
328,110,500.6034861356658,-431.15322692299,305,0
336,103,501.38807638457746,-431.7424618065758,305,0
344,96,502.1898395714232,-432.60739569335647,305,0
352,89,502.56879602235165,-433.41031351829105,300,2
360,82,503.32003403754874,-434.42665232960803,295,2
368,76,503.608945898414,-434.6803781332452,290,2
376,70,503.64666178207,-435.6388071587386,285,2
384,63,503.81563586240793,-435.77148548525327,280,2
392,57,503.8394071029702,-436.347485196196,275,2
400,51,503.94788825248634,-436.45668759527337,275,0
408,44,504.3852334799842,-437.4117952843199,275,0
416,37,504.4322879473613,-437.55990467019586,275,0
424,30,504.75845132550717,-437.9828131513025,275,0
432,25,505.5573953230802,438.59973340134394,275,0
440,32,506.2219121019387,438.65981307898176,275,0
448,39,506.3141546978771,438.8993083789748,275,0
456,46,507.2452405016907,438.9732482095653,275,0
464,53,507.3693059936734,439.6933576984365,275,0
472,60,507.9606968221802,440.19577091841063,275,0
480,67,507.9684996236359,440.5516058356704,275,0
488,74,508.7729589039104,440.9773803532337,275,0
496,81,508.78383816135755,441.4303986342315,275,0
504,88,509.73855693628155,441.8067269709043,275,0
512,95,510.08043758474236,442.2379055254862,275,0
520,102,510.47182789133853,442.6106806425653,275,0
528,109,511.3929937574953,442.65796858580705,275,0
536,116,512.0174346203038,442.84814841930375,275,0
544,123,512.3666506854398,442.9618855476353,275,0
552,130,513.0689808474488,443.4894324042934,275,0
560,137,513.6668812818972,443.80509550131467,275,0
568,144,514.5211071870573,444.65328391350744,275,0
576,151,515.2644553565933,444.7982309587691,280,0
584,158,515.9916012683758,444.71091414307483,285,0
592,165,516.5390603928513,445.55349377154903,290,0
600,172,517.1016137479942,446.25405781763317,295,0
608,179,517.5918515769938,447.08204679926826,300,0
616,186,517.611703656348,447.6850318460179,305,0
624,193,518.5112536199003,447.62155301510387,310,0
632,200,518.7248169641996,447.7899775490241,315,0
640,207,519.723182756775,447.9864054708536,315,0
648,214,520.678000846498,448.7161122385927,315,0
656,221,521.2558489350569,449.19443804472127,315,0
664,228,522.0815261299904,449.36652413870996,315,0
672,235,522.5308629702978,450.22769101339355,315,0
680,242,523.4120998297739,450.9091173254336,315,0
688,249,523.5726153313593,451.7964932023655,320,0
696,256,523.5823697679839,452.55632365500895,325,0
704,263,523.8778745384142,452.83556486578857,330,0
712,270,524.6642026646799,453.64658392788874,335,0
720,277,525.4983958754735,454.1912591329572,340,0
728,284,525.7895867610367,454.3690282210496,345,0
737,292,526.7797784375107,454.5700509350996,350,0
745,299,527.0482996075775,455.2489414829315,355,0
753,306,527.4353998943686,455.2623145289881,360,0
761,313,527.7255667741539,455.7368961353312,365,0
769,320,528.5586989481704,455.84496363194955,370,0
777,327,528.8748899552867,455.85605277912606,375,0
785,334,529.873485590919,456.6104989663786,380,0
794,341,530.3216527104526,457.3282605980469,385,0
803,348,530.9667260557874,457.33825084172486,390,0
811,355,530.9895982428427,457.9852738890738,395,0
819,362,531.0235070206147,458.7089421003649,400,0
827,369,531.6873975204634,459.53413222472324,405,0
835,376,532.0851932433568,459.4714322413265,410,0
843,383,532.9297458171127,459.5783762954241,415,0
852,390,533.8579189183337,460.01889077932793,420,0
861,397,534.3481939284683,460.87940448291096,425,0
869,404,534.8123591662306,461.07143654108785,430,0
878,411,535.7204214103431,461.12223988103017,435,0
887,418,536.3972546468594,461.23447859372413,440,0
895,425,537.279341311037,461.3406780920799,445,0
904,432,537.5834328768881,462.0220397933839,450,0
912,439,537.9899916790125,462.3373073593108,455,0
920,446,538.3552984356688,462.73743815902253,460,0
928,453,539.3450054353943,462.6473663950112,465,0
936,460,539.9830501315965,462.6318856460556,470,0
944,467,540.2920396105603,463.4187331599939,475,0
952,474,540.9848269541062,463.62347623091466,480,0
960,481,541.8002911744595,464.1612621711718,485,0
968,488,541.9618951237688,464.77454526823965,490,0
976,495,542.6762959725934,465.08011275190665,495,0
984,502,543.6732057117184,465.03770486973457,500,0
992,509,544.5884450573428,465.83592519225283,505,0
1000,516,544.7132891170052,466.15845792301474,510,0
1008,523,545.2732790007587,466.47183558122407,515,0
1016,530,546.2722563458848,466.9017862479047,520,0
1025,537,546.488728232645,466.9848718309967,525,0
1033,544,547.4550075181718,467.5625448658775,530,0
1041,551,548.3006427461661,467.9532663181178,535,0
1049,558,548.8201210016125,468.44675405168044,540,0
1057,565,549.2136916255629,469.341363838517,545,0
1065,572,549.5502938072465,469.3935246518314,550,0
1073,579,549.9330775682405,470.193631216642,555,0
1082,586,550.8108408168289,470.3747145147401,560,0
1090,593,550.8242021938947,470.3592443927059,565,0
1098,600,551.6798975124315,470.6581858279435,570,0
1106,607,552.2289156757129,471.41394688613303,570,0
1114,614,553.0955718636646,471.66021331119526,570,0
1122,621,553.5755095474088,472.40363163488115,570,0
1131,629,553.8694125442569,472.8882408523965,570,0
1139,636,554.3196555882,473.12695738372076,570,0
1148,644,554.8012604035441,473.7298255290376,570,0
1156,651,555.4812278696517,473.7609161242078,570,0
1164,658,556.1583375720944,474.2167447546534,570,0
1172,665,556.7031755284529,474.86376910509483,570,0
1180,672,557.0255674525602,475.5423550602323,570,0
1189,680,557.8829836205076,475.67534519161995,570,0
1197,687,558.0142422473101,475.8522822247679,570,0
1205,694,558.0234639227607,476.22161510196236,570,0
1205,696,-558.717510036974,-476.73355499119634,570,0
1196,688,-559.2754448721093,-477.0671386844076,570,0
1187,680,-559.6815639242801,-478.1650707630433,570,0
1178,672,-559.9646635286156,-478.3106723025916,570,0
1170,665,-560.3573570402184,-478.7836568956133,570,0
1162,658,-560.4005548261491,-479.7260098084316,570,0
1154,651,-560.8171779954937,-480.4734708028767,570,0
1146,644,-561.1099619519177,-481.2960344910162,565,2
1137,636,-561.7735056304545,-481.9466362223891,560,2
1129,629,-562.0868806623339,-483.0220690366801,555,2
1120,622,-562.5888572641519,-483.3421304439645,550,2
1111,615,-563.0070397712879,-484.2769983864428,545,2
1102,607,-563.9367268034368,-484.5499405420702,540,2
1093,599,-564.74935493132,-485.0296764660068,535,2
1084,591,-564.7675729747169,-485.4599953982603,530,2
1075,583,-564.9889042624327,-486.02932498774186,525,2
1066,576,-565.6683035846984,-486.2173545547444,520,2
1057,568,-565.774113965591,-486.3596354767546,515,2
1048,561,-566.4847866071652,-486.7722346731424,510,2
1039,554,-567.2215753309569,-487.4571315303195,505,2
1030,547,-567.6097124523616,-488.2917116959397,500,2
1021,539,-568.4594897179616,-489.26101320609826,495,2
1012,531,-568.802619915653,-490.1248812980671,490,2
1003,524,-569.5630018569744,-491.0866012326754,485,2
994,517,-569.6965968259326,-492.0386949545179,480,2
985,510,-569.7195563308699,-492.820857647021,475,2
976,502,-569.937969469213,-493.686010934571,470,2
967,495,-570.5270667619048,-494.62114514919165,465,2
958,487,-570.7821613236416,-495.03232236847396,460,2
949,480,-571.0566278256308,-495.14127081715964,455,2
940,473,-571.406254648368,-495.60923198017605,450,2
931,465,-572.1816204693979,-496.019551870684,445,2
922,458,-573.0206000782119,-497.01882652929066,440,2
913,450,-573.3009432947306,-497.4610165199143,435,2
904,442,-573.8003393715918,-497.92946246842615,430,2
895,435,-574.2888099234343,-498.897596909584,425,2
886,428,-574.8409418226879,-499.2240756780246,420,2
877,421,-575.8287627165545,-499.37893976071933,415,2
868,413,-575.9030583464021,-500.06719523581114,410,2
859,405,-576.4402364088334,-500.75383921587076,410,0
850,397,-576.6276632166022,-500.9023190425774,410,0
841,389,-577.3398687384065,-501.4688306013288,410,0
832,381,-577.7888118684916,-502.2031722065993,410,0
823,373,-578.7753351453865,-503.0269036162077,410,0
814,365,-579.7224751982801,-503.53627057838855,410,0
805,357,-579.7592948528701,-503.8537521519094,410,0
796,349,-579.7870197162096,-504.13742922440144,410,1
787,341,-580.0468218928646,-504.9572490352205,410,1
778,333,-580.2689920276009,-506.016499005002,410,1
769,325,-580.4091316706117,-506.77430116226066,410,1
760,317,-580.573159396033,-506.9923345075447,410,1
751,309,-581.4518711146093,-507.4825310482052,410,1
742,301,-581.9469562411792,-508.51340838824655,410,1
733,293,-581.9912017876246,-509.16969829796335,410,1
724,285,-582.0886289378412,-509.944306983865,410,1
715,277,-582.8796491830436,-510.6563507917054,410,1
706,269,-582.8917851978641,-511.1628886350447,410,1
697,261,-583.2004531474611,-511.78881757104216,410,0
688,253,-583.7651142938256,-512.5790469940263,405,2
679,245,-584.5936485049974,-513.3069793599526,400,2
670,237,-584.9753858396876,-514.2569679839529,395,2
661,229,-585.608018826647,-514.9135677690181,390,2
652,221,-585.8582106219394,-515.7653682089175,385,2
643,213,-585.8587692476577,-516.303624374359,380,2
634,205,-586.035384963004,-516.9967533808107,375,2
625,197,-586.8591322767483,-518.0434867267675,370,2
616,189,-587.8385373206099,-518.6523929761521,365,2
607,181,-588.1100105971121,-519.454707656582,360,2
598,173,-588.4820405542345,-520.3144333433514,355,2
588,165,-589.133370825435,-521.0839944329392,350,2
579,157,-589.3980634488338,-521.3465236076585,345,2
570,149,-590.0330289971242,-522.1455168594022,340,2
560,141,-590.9118294805876,-522.4523170255699,340,0
551,133,-591.1563846071476,-523.0259116877919,340,0
542,125,-591.7216309080754,-523.3710873759162,340,0
533,117,-592.6430990148408,-523.7169962054815,340,0
524,109,-593.1212526575655,-524.4035316330406,340,0
514,101,-594.1087745630623,-524.5770715739764,340,0
504,93,-594.9839021800486,-525.5911169497755,340,0
494,85,-595.550149922697,-525.7249402535526,340,0
485,77,-595.7018459557822,-526.2124648106412,340,0
476,69,-596.1789990377481,-526.6953513108853,340,0
467,61,-597.1250642047758,-527.5409284502803,340,0
457,53,-597.5165558362336,-528.3514740950163,340,0
448,45,-597.7893550215294,-528.7012295345224,340,0
438,37,-597.9405208003581,-528.8460755196089,340,0
429,29,-598.2766517524692,-529.3531285667312,340,0
420,25,-598.4937736717013,530.1570736717267,340,0
411,33,-598.8431186554794,530.12262521784,340,0
402,41,-599.4127941452123,530.3885727861932,340,0
392,50,-600.2457843976531,530.9745444198468,340,0
383,58,-601.10158737358,530.9720874564025,340,0
373,67,-601.4114049623859,531.1410605232534,340,0
363,76,-601.7948106846658,531.9227140527961,340,0
353,85,-602.55438953395,532.0787648157772,340,1
344,93,-603.1327864248159,532.6218932500492,340,1
335,101,-603.8431105474283,533.0795693588963,340,1
326,109,-604.6175809418563,533.3512157370566,340,1
316,118,-605.2159939917286,533.6986641383593,340,1
307,126,-605.9207128501992,534.5036968068764,340,1
298,134,-606.5147006234527,535.364865973154,340,1
289,142,-606.7860330350414,535.3725590523541,340,1
280,150,-607.6157242691636,535.8947896136341,340,1
271,158,-607.8959752530603,536.621040824366,340,1
262,166,-608.0086431867886,537.2136258345984,340,1
253,174,-608.3640229421281,537.7043326521181,340,1
244,182,-608.6476176653568,537.9938514941274,340,1
234,191,-609.1335665394089,538.2055347972752,340,1
224,200,-609.6075374775078,538.8569493459372,340,1
215,208,-610.588407049058,539.5137562577339,340,1
206,216,-611.4974170892503,540.2610874435356,340,1
196,225,-611.7319596021108,540.9309687768988,340,1
186,234,-612.3406495891062,541.4677993147728,340,1
176,243,-612.4609628298908,541.5824471936288,340,1
167,251,-612.9201478881618,541.5757718373633,340,1
158,259,-613.5371182868822,542.0316298717797,340,1
148,268,-613.9779088890176,542.7111522502528,340,1
138,277,-614.0623530944434,542.6623134471814,340,1
129,285,-614.7068060664805,542.6345587999853,340,1
